Price,Close,High,Low,Open,Volume
Ticker,NEE,NEE,NEE,NEE,NEE
Date,,,,,
2015-01-02,20.032854080200195,20.115470554690546,19.786878429485526,20.021587090346255,6459200
2015-01-05,19.820674896240234,20.047872689275124,19.751202055196455,20.012197949904593,8153600
2015-01-06,19.89765739440918,20.261925616347046,19.85822651974802,19.888268476969426,10623200
2015-01-07,20.07979965209961,20.271321325664275,19.91644187718544,20.201847033047116,7292000
2015-01-08,20.201841354370117,20.322013495874653,20.14926684827005,20.254417293018037,7602000
2015-01-09,20.023468017578125,20.28258590042052,19.972771569920244,20.22813474397428,6123200
2015-01-12,19.972763061523438,20.156773797276397,19.83569261209525,19.997172239619932,5828000
2015-01-13,20.05162811279297,20.365198502770067,19.9389682554264,20.14551156602308,6757200
2015-01-14,20.175552368164062,20.20371768902612,19.809407494600492,19.86386006625441,7327600
2015-01-15,20.098567962646484,20.246903976804496,19.925822768645133,20.19057333710734,17293200
2015-01-16,20.320131301879883,20.338907702741164,20.07040101603692,20.11546466461351,7870000
2015-01-20,20.453449249267578,20.48349120948101,20.1886972226134,20.3933638962929,7362000
2015-01-21,20.633705139160156,20.701301339771398,20.235638783621493,20.33515644691701,12105600
2015-01-22,20.569866180419922,20.789553127896966,20.3745884162577,20.706935226603907,9290400
2015-01-23,20.556716918945312,20.695663997313037,20.53042824001873,20.63182251857274,6736400
2015-01-26,20.607423782348633,20.61305656191969,20.3952476340655,20.524805861844516,5524800
2015-01-27,20.883438110351562,20.93789069176579,20.397121018437197,20.62995304225278,8527600
2015-01-28,20.63933563232422,21.150061788161107,20.609293675682565,20.89469871024266,8128800
2015-01-29,20.966049194335938,20.977314748014614,20.601781011551903,20.688153599032624,6823200
2015-01-30,20.511653900146484,20.937885526831778,20.49663363824097,20.928496609661657,7745600
2015-02-02,20.66750717163086,20.690039720304213,20.28258436894585,20.566112851422886,7201600
2015-02-03,20.699424743652344,20.742611765331333,20.496637559925517,20.65811579227624,8641600
2015-02-04,20.549211502075195,20.772653155336247,20.49288085492321,20.650605807420053,6255200
2015-02-05,20.599910736083984,20.671261657291634,20.43467634523825,20.62056521400821,5231600
2015-02-06,19.865732192993164,20.54169252871345,19.726783700322994,20.521038061763758,8789200
2015-02-09,19.625396728515625,19.970888586531384,19.561556666980483,19.839452323048548,8292800
2015-02-10,20.246904373168945,20.286335248709804,19.631029194639467,19.677970917790162,13585200
2015-02-11,19.726789474487305,20.136121361731416,19.687358598554564,20.12485580647855,8516800
2015-02-12,19.779369354248047,19.785003565954284,19.497718935956737,19.724918200687394,9439200
2015-02-13,19.456411361694336,19.691120043005583,19.355017039462105,19.689241972441625,9944400
2015-02-17,19.418859481811523,19.672344602037423,19.28366703567817,19.43388118305929,11421600
2015-02-18,19.995296478271484,20.00468539614896,19.418852161268656,19.431995786768482,9638000
2015-02-19,19.796266555786133,20.08167164563669,19.721159500810327,20.08167164563669,13082400
2015-02-20,19.828187942504883,19.895784153344,19.58033564694412,19.762469802119078,6802400
2015-02-23,19.901411056518555,19.944598068906252,19.76997481455182,19.85446933688078,6257200
2015-02-24,19.918315887451172,20.100450035185716,19.801899877417764,19.850719679373444,7480800
2015-02-25,19.628931045532227,19.94668601310452,19.572189963157893,19.901292858600584,8103600
2015-02-26,19.57219696044922,19.751879283406698,19.521128380730097,19.68378880579646,6974400
2015-02-27,19.56840705871582,19.678108508796175,19.47194533929879,19.63271535266798,6523600
2015-03-02,19.20525550842285,19.568403578915532,19.048269127743918,19.568403578915532,9909200
2015-03-03,19.280908584594727,19.322519564811394,19.02178658062308,19.14850987999425,8036400
2015-03-04,19.176881790161133,19.307388697483606,19.1182489213163,19.220384573609284,11915200
2015-03-05,19.316850662231445,19.47383707025101,19.220390386190672,19.260109578034946,7867200
2015-03-06,18.6680965423584,19.072855574189926,18.579202053927567,19.072855574189926,12492400
2015-03-09,18.711599349975586,18.8269747365007,18.64540071254857,18.68322809307199,9764800
2015-03-10,18.533811569213867,18.828870685771527,18.43735129472573,18.43735129472573,13714800
2015-03-11,18.531919479370117,18.734299021195575,18.44491389568687,18.64540307836175,9078400
2015-03-12,19.012331008911133,19.15418585106076,18.664314488821308,18.683228179170175,12999200
2015-03-13,19.02935218811035,19.097442620082873,18.81940693003206,18.982067246075097,13275200
2015-03-16,19.475732803344727,19.662980872122848,19.21850246260868,19.241199766681635,13684400
2015-03-17,19.534366607666016,19.670547552373787,19.426556933609493,19.4814076720625,8612400
2015-03-18,20.219045639038086,20.311723740339975,19.47950830167091,19.53057685760822,15167600
2015-03-19,19.950468063354492,20.32685588629504,19.85022275056103,20.143390037231995,11399200
2015-03-20,20.046924591064453,20.217150679231068,19.825631397958844,20.0431424304483,27418000
2015-03-23,19.999643325805664,20.082865304890117,19.872919998034156,19.872919998034156,9677600
2015-03-24,19.829421997070312,20.116915388989522,19.812400102520904,19.923991925960628,8434800
2015-03-25,19.560842514038086,19.903186616326632,19.560842514038086,19.829420748854787,6805200
2015-03-26,19.428447723388672,19.62893552429718,19.349009324125603,19.445469619078175,6850000
2015-03-27,19.583538055419922,19.67621616752496,19.432225615106802,19.473836608344026,6067200
2015-03-30,19.810503005981445,19.871027686576472,19.62892896419637,19.73295643538573,6348400
2015-03-31,19.67999839782715,19.8577888433032,19.555165426833277,19.755653169677924,9165200
2015-04-01,19.81428337097168,19.88993957010271,19.454917507365774,19.65918881211296,7567200
2015-04-02,19.812397003173828,19.910749078904132,19.72160925071154,19.787809344996845,5280800
2015-04-06,19.961816787719727,20.167978498990443,19.884268768823343,19.90129210300497,6706400
2015-04-07,19.72538948059082,20.003425211348937,19.706475789611943,19.937226571411795,4168000
2015-04-08,19.67810821533203,19.734849298890477,19.53625334190232,19.662976682507487,5707600
2015-04-09,19.672435760498047,19.689457653964737,19.470056183266504,19.64784665701615,5278400
2015-04-10,19.840768814086914,19.889945574821706,19.655411142408028,19.719719436141588,3732400
