Price,Close,High,Low,Open,Volume
Ticker,JNJ,JNJ,JNJ,JNJ,JNJ
Date,,,,,
2015-01-02,76.95555877685547,77.71392771361766,76.66841160964383,77.34578974361916,5753600
2015-01-05,76.4180908203125,77.11019209505054,76.33710000657335,76.92612308515982,8079300
2015-01-06,76.04256439208984,77.30159534705042,75.79223331421704,76.82301494938575,7428000
2015-01-07,77.72129821777344,77.92009589743766,76.43281512733374,76.5064472263741,7931700
2015-01-08,78.33240509033203,78.40603156864961,77.8611888882913,78.08943265627784,9916000
2015-01-09,77.2647933959961,78.41338198241532,77.12489917988736,78.41338198241532,7364800
2015-01-12,76.9997329711914,77.91271349063474,76.79357662331768,77.43413304459119,6839000
2015-01-13,77.13229370117188,78.2882470717575,76.74942694428539,77.63296172509477,10151100
2015-01-14,76.57269287109375,76.88929172977357,76.21191925638301,76.46961469546211,8887700
2015-01-15,75.46095275878906,76.52119237698024,75.06336290196737,75.81436783730015,10834800
2015-01-16,76.6021499633789,77.02919135948153,75.100146362057,75.14432112119188,14092300
2015-01-20,74.57740020751953,75.13697156658682,73.81903679076983,74.76883354934209,20460000
2015-01-21,75.0265121459961,75.17376507280439,73.92209834291667,74.03989956089549,11702900
2015-01-22,76.39599609375,76.44753518687119,74.7835499245671,75.38729599427532,9036600
2015-01-23,75.24739837646484,75.8143339926253,75.05597067768043,75.79224661333015,10126000
2015-01-26,75.29158782958984,75.43147645443742,74.5184957570174,74.95290153243953,8962800
2015-01-27,75.16641998291016,75.66708792649769,74.3123426775788,74.97499225252413,10160500
2015-01-28,74.71728515625,75.78488302650669,74.68783344445359,75.45356109914141,9053200
2015-01-29,75.37993621826172,75.43883964748646,74.12090490961874,74.73937968179821,7569300
2015-01-30,73.73066711425781,75.10014071791278,73.69385107285255,74.79090619252985,10676300
2015-02-02,74.23872375488281,74.25344680589613,73.17111999283136,73.98838694892757,8990700
2015-02-03,75.43882751464844,75.51245398066791,74.45222051184093,74.6583768636312,10005200
2015-02-04,74.62892150878906,75.43145949868129,74.37858479574241,75.18849273441771,9514100
2015-02-05,75.43882751464844,75.51245398066791,74.70255161977504,74.78354241759824,6642200
2015-02-06,74.43751525878906,75.43148690600381,74.23872317628253,75.18115571934071,9215700
2015-02-09,73.46561431884766,74.4080466479602,72.96494644183913,74.4080466479602,9851700
2015-02-10,73.8852767944336,74.14297220580657,73.20790439387072,73.76747558523681,12275500
2015-02-11,73.90739440917969,74.2092703126849,73.59079545500298,73.96629784654768,8177000
2015-02-12,72.47901153564453,74.02519001853572,71.52921481765735,73.99573830433378,25835200
2015-02-13,73.34780883789062,73.38461926331894,72.39801223134467,72.47900303156219,11153600
2015-02-17,73.9515609741211,73.98101268730048,72.97967690856105,73.178468950847,8627100
2015-02-18,73.59813690185547,74.31968974187625,73.17109553974804,74.1429794847247,7878200
2015-02-19,74.14297485351562,74.24605302174582,73.34043688410351,73.5907679734229,10028200
2015-02-20,74.33576202392578,74.41731976399514,73.48311652289408,74.27644627539149,10085700
2015-02-23,74.27642822265625,74.71386903428997,73.99468697058671,74.69162704816077,6878200
2015-02-24,74.6619873046875,74.92149229028028,74.14298864682418,74.32834611844125,6587200
2015-02-25,75.04009246826172,75.09940819649292,74.26159474769923,74.83990895630542,9684000
2015-02-26,76.21900177001953,76.50074311701428,75.04754108147112,75.16616693301462,11437900
2015-02-27,76.00399017333984,76.61196254138972,75.98174817861369,76.39694716460036,8500000
2015-03-02,76.5303955078125,76.67126899954187,76.00398095537808,76.00398095537808,7277600
2015-03-03,75.87793731689453,76.44142565495548,75.48498035390283,76.44142565495548,6419700
2015-03-04,75.3663558959961,75.71482887916714,75.01046702942564,75.71482887916714,8665500
2015-03-05,76.01139068603516,76.52297912600216,75.62584962784375,75.67774949445915,8042300
2015-03-06,74.22454833984375,75.94466549544285,74.05401697253818,75.69257638594698,9287600
2015-03-09,74.6323471069336,74.82511483566536,73.96505897031048,74.29128432636686,5701100
2015-03-10,73.79450988769531,74.46921374648143,73.7796837800636,74.13556692983113,8735700
2015-03-11,72.89737701416016,74.01693758534245,72.8232351661997,74.01693758534245,9138100
2015-03-12,74.01692962646484,74.32091286741421,73.27549991326374,73.37188373958236,8318000
2015-03-13,73.5572509765625,74.18005496016391,73.1346362099496,74.03176560375378,7821800
2015-03-16,74.92888641357422,74.93630229471029,73.9501994000297,73.9501994000297,7726500
2015-03-17,74.0614013671875,74.52849997296094,73.7055183313579,74.22451678221726,7301500
2015-03-18,75.22547149658203,75.43307094839692,73.49793859779835,74.06142686462503,7972500
