Price,Close,High,Low,Open,Volume
Ticker,XOM,XOM,XOM,XOM,XOM
Date,,,,,
2015-01-02,57.91690444946289,58.05416384219044,57.28052085772626,57.55503964318137,10220400
2015-01-05,56.332183837890625,57.648619113947255,55.839300059461785,57.46144637175889,18502400
2015-01-06,56.03270721435547,57.0309554715273,55.53982344637701,56.30098560047032,16670700
2015-01-07,56.600467681884766,57.07463518377033,56.15125686536171,56.55679467250064,13590700
2015-01-08,57.54256057739258,57.56751250199655,56.77515799579627,56.93113370457593,15487500
2015-01-09,57.46144104003906,57.88569509096661,57.005994708308094,57.58622444325312,14488400
2015-01-12,56.357154846191406,56.98729340106507,56.038963007590695,56.92490405781047,15176300
2015-01-13,56.15127182006836,57.04345332938731,55.59599851287008,56.700304764263755,17469000
2015-01-14,55.98904037475586,56.08262675417007,54.44176397377809,55.496156552508616,23272100
2015-01-15,55.502403259277344,56.56304108056392,55.22164884893764,56.419541314389306,18759600
2015-01-16,56.85002517700195,56.89369818285345,55.51487355811281,55.51487355811281,17713100
2015-01-20,56.83130645751953,57.26180093309877,56.38833601974996,56.862503502996596,16761000
2015-01-21,57.31796646118164,57.392831769735416,56.78140953653781,57.23685603024597,14276400
2015-01-22,57.941890716552734,58.0042800832803,56.97483887226301,57.592501694871956,13559000
2015-01-23,56.70653533935547,57.69854344548424,56.644146000102424,57.57376000697669,14706300
2015-01-26,57.24931716918945,57.36161985360155,56.444482057569395,56.53182806100101,10672500
2015-01-27,56.743953704833984,57.14949144788123,56.525588692424016,56.92488607511661,12301500
2015-01-28,54.87226104736328,56.731493881901166,54.79115537968271,56.70029683125392,17829700
2015-01-29,54.64141845703125,55.0656726297783,53.674367034445616,55.040715941969474,22683000
2015-01-30,54.54158401489258,55.16548684213225,53.811618849422345,54.379372707010845,22679900
2015-02-02,55.88923263549805,55.89546823838053,54.59151323561099,54.809878336553,20306300
2015-02-03,57.55503845214844,57.60495182301668,56.65661681652433,56.71277054875136,21900900
2015-02-04,57.06214904785156,57.56750878849822,56.46944329672279,57.17445174132866,19632200
2015-02-05,57.623661041259766,57.73596373186423,57.211882922376574,57.6423773630271,12809000
2015-02-06,57.51679229736328,58.007098611909896,57.17734835748599,57.8939506319508,12331200
2015-02-09,57.55453872680664,58.01341823311556,57.35338718334422,57.45396535299098,11360700
2015-02-10,57.20878982543945,57.66766435757866,56.76248516170534,57.66766435757866,12952900
2015-02-11,56.951072692871094,57.0956525838307,56.44190899952183,56.58648409465131,12240600
2015-02-12,58.063690185546875,58.24598446737018,57.215077715996756,57.49166280508448,14843000
2015-02-13,58.692283630371094,58.742567899777896,58.00710830506061,58.27111870380591,12061000
2015-02-17,58.49114990234375,58.50371977454988,58.013413229389194,58.30256824843702,11758700
2015-02-18,57.20878982543945,57.82481408970317,56.81905676327214,57.82481408970317,19177900
2015-02-19,56.221920013427734,56.837944609841365,55.68132425977309,56.347637948580605,19350600
2015-02-20,56.523624420166016,56.53619908660736,55.85102364045622,56.19675503014213,15959900
2015-02-23,55.95159912109375,56.291043161375505,55.78187470303796,56.108748873307725,12771800
2015-02-24,56.20931625366211,56.43561225649283,56.02702198494685,56.152744650869096,9990700
2015-02-25,56.322471618652344,56.38533056191695,55.9956022361784,56.30361441525596,9925700
2015-02-26,55.72529983520508,56.0584565230816,55.36699861294528,56.02702465614513,13984000
2015-02-27,55.65614700317383,56.12130884485129,55.53042434607924,55.8761556583031,13090600
2015-03-02,55.341861724853516,55.643586587481295,54.908126839517074,55.53043856503832,13793700
2015-03-03,55.07785415649414,55.32928995657934,54.76983714847797,55.27271834030931,13493800
2015-03-04,54.80126190185547,55.29156836248573,54.64411214930321,55.29156836248573,13467600
2015-03-05,54.52466583251953,54.807538207698535,54.38637331076476,54.73210461515169,12527600
