Price,Close,High,Low,Open,Volume
Ticker,PG,PG,PG,PG,PG
Date,,,,,
2015-01-02,66.51834106445312,66.93021753053277,66.13587953618261,66.8125353337123,7251400
2015-01-05,66.20207214355469,66.93021244400752,66.08438995567776,66.36388234618767,8626100
2015-01-06,65.90052032470703,66.60659666684293,65.65045407518629,66.42272244405558,7791200
2015-01-07,66.24620056152344,66.4668518594379,65.87109559962711,66.15058799183817,5986600
2015-01-08,67.00375366210938,67.0993718321285,66.29032090763572,66.5477492625534,6823300
2015-01-09,66.37860107421875,67.0626134759491,66.28298848889604,67.0626134759491,4872800
2015-01-12,66.13587951660156,66.65073071044468,65.83432870728139,66.54776159395524,5250900
2015-01-13,66.4153823852539,67.297976554525,66.02556425557235,66.76841780840358,6727100
2015-01-14,66.18736267089844,66.31240140517987,65.77548621367735,65.99613752227201,6418200
2015-01-15,66.09176635742188,66.5624840276003,65.70930474327862,66.5551274857983,6768200
2015-01-16,67.11410522460938,67.18029726505893,66.09912132460317,66.15795682342595,8815700
2015-01-20,67.0699691772461,67.51126622832967,66.56247448223193,67.11409719893551,9869900
2015-01-21,67.20624542236328,67.54697958109038,66.39144020442299,66.96180385698119,6974500
2015-01-22,67.86550903320312,67.91735977298704,66.56923488729849,67.43588538853254,7211200
2015-01-23,66.72477722167969,67.54698572452303,66.62847896827085,67.53216800031892,6745700
2015-01-26,66.35443878173828,66.62850462066584,65.73222410564617,66.62850462066584,9371700
2015-01-27,64.0655517578125,64.59887672728816,63.71740875544339,64.51739620965687,14417400
2015-01-28,63.07298278808594,64.37666549455918,62.969281332590896,64.16925693226362,14033400
2015-01-29,63.458168029785156,63.7840901665548,63.07299194648983,63.539648563977565,12054500
2015-01-30,62.43596267700195,63.12483993068411,62.40633287937727,63.028541675577394,14685300
2015-02-02,63.050750732421875,63.065562801463024,61.98410091971577,62.650757052657085,10278700
2015-02-03,63.66559982299805,63.702638501254874,63.050799583620204,63.66559982299805,10747900
2015-02-04,63.54705047607422,64.05815456168708,63.369277353328485,63.62112213960946,9212800
2015-02-05,64.22113800048828,64.28039761771205,63.7767021739263,63.88040367841382,6531300
2015-02-06,63.413726806640625,64.15445483320921,63.072992592575844,64.11741617135824,8429800
2015-02-09,62.99890899658203,63.280383558934034,62.65816919570161,63.19149417809932,8811500
2015-02-10,63.25075912475586,63.384090381652854,62.82854441979965,63.20631725622545,7059300
2015-02-11,63.435943603515625,63.85074946290653,63.07298847654858,63.66556746834902,7184600
2015-02-12,63.72481918334961,63.8137085642162,63.265571510468774,63.747040115739935,6074600
2015-02-13,63.628536224365234,63.813718224057034,63.33224389459711,63.72482882973476,6272000
2015-02-17,63.32486343383789,63.747078356448974,62.96190813401997,63.747078356448974,10310400
2015-02-18,63.895225524902344,63.99151817061363,63.347082507229906,63.52486137035484,8132300
2015-02-19,63.11745071411133,63.92484740959895,62.99893713803064,63.78410723990207,7271600
2015-02-20,62.865604400634766,62.99893570275528,62.36190899832475,62.92485836167124,9581300
2015-02-23,63.25075912475586,63.33223965126545,62.70262202475964,62.932245880574456,7919200
2015-02-24,63.33223342895508,63.510006536916514,62.969278351903135,63.33964229008416,6502200
2015-02-25,63.3026237487793,63.554474245441135,63.13966265999346,63.4803969132243,5975800
2015-02-26,63.08782196044922,63.52485455460532,62.880418960364786,63.2730040178543,7964500
2015-02-27,63.05818176269531,63.24336378958702,62.64337583087611,62.9767012187584,7685000
2015-03-02,63.26559829711914,63.26559829711915,62.84337779771367,63.05818965394696,7235200
2015-03-03,63.08039093017578,63.28779383880057,62.621137595859885,63.22112538885379,6095600
2015-03-04,62.48041915893555,63.139666769159184,62.37671766865143,62.99152339769826,7370000
2015-03-05,62.68782424926758,62.78412253013474,62.28783035129241,62.680421036360535,5914200
2015-03-06,61.22858428955078,62.49522859683482,61.013772473512205,62.473002007887416,11338700
2015-03-09,61.547096252441406,61.63598566055266,61.24340066451523,61.32488120912379,7326700
2015-03-10,60.398956298828125,61.39152901582737,60.39895629882813,61.08783350215806,9681400
2015-03-11,60.28786849975586,60.57675204926354,59.858244782069846,60.39156999694796,10066600
2015-03-12,60.80635452270508,60.82858110823607,60.376736607970415,60.43599054880246,6951100
2015-03-13,60.613792419433594,60.94711786242264,60.11009699696284,60.724902784199244,7492500
2015-03-16,61.89522933959961,62.1841128050122,60.73228661564722,60.79895507375341,15618300
2015-03-17,61.36930847167969,61.754490163785746,61.058204094344106,61.74708130204757,7509300
2015-03-18,62.03596878051758,62.2581894366717,60.75450687913342,61.376721325581336,12607900
2015-03-19,61.761898040771484,62.03596943273556,61.56931283147294,61.821157636543084,9257500
2015-03-20,62.769283294677734,62.80632195175241,62.05077629735187,62.21373734639142,22580300
2015-03-23,62.858192443847656,62.99893260341417,62.48782836187887,62.49523722588432,9891100
